Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,97,0.008141,35,0.999999,1e-06,-0.04,-2.96,1,0.5
value,97,0.008181,36,0.999999,1e-06,-0.04,-2.97,1,0.5
value,97,0.008165,36,0.999999,1e-06,-0.04,-2.98,1,0.5
value,97,0.008181,37,0.999999,1e-06,-0.04,-2.99,1,0.5
value,97,0.008233,37,0.999999,1e-06,-0.04,-3,1,0.5
value,97,0.008457,38,0.999999,1e-06,-0.04,-3.01,1,0.5
value,97,0.008147,39,0.999999,1e-06,-0.04,-3.02,1,0.5
value,97,0.008159,41,0.999999,1e-06,-0.04,-3.03,1,0.5
value,97,0.008139,52,0.999999,1e-06,-0.04,-3.04,1,0.5
value,97,0.008272,35,0.999999,1e-06,-0.04,-3.05,1,0.5
value,97,0.008198,35,0.999999,1e-06,-0.04,-3.06,1,0.5
value,97,0.008211,35,0.999999,1e-06,-0.04,-3.07,1,0.5
value,97,0.008318,36,0.999999,1e-06,-0.04,-3.08,1,0.5
value,97,0.008164,37,0.999999,1e-06,-0.04,-3.09,1,0.5
value,97,0.00816,38,0.999999,1e-06,-0.04,-3.1,1,0.5
value,97,0.008141,39,0.999999,1e-06,-0.04,-3.11,1,0.5
value,97,0.008145,43,0.999999,1e-06,-0.04,-3.12,1,0.5
value,96,0.008077,28,0.999999,1e-06,-0.04,-3.13,1,0.5
value,96,0.0081,28,0.999999,1e-06,-0.04,-3.14,1,0.5
value,96,0.008114,28,0.999999,1e-06,-0.04,-3.15,1,0.5
value,96,0.008059,28,0.999999,1e-06,-0.04,-3.16,1,0.5
value,96,0.008075,28,0.999999,1e-06,-0.04,-3.17,1,0.5
value,96,0.008101,28,0.999999,1e-06,-0.04,-3.18,1,0.5
value,96,0.008087,28,0.999999,1e-06,-0.04,-3.19,1,0.5
value,96,0.008096,28,0.999999,1e-06,-0.04,-3.2,1,0.5
value,96,0.008081,29,0.999999,1e-06,-0.04,-3.21,1,0.5
value,96,0.008055,29,0.999999,1e-06,-0.04,-3.22,1,0.5
value,96,0.008068,29,0.999999,1e-06,-0.04,-3.23,1,0.5
value,96,0.008056,29,0.999999,1e-06,-0.04,-3.24,1,0.5
value,96,0.008125,29,0.999999,1e-06,-0.04,-3.25,1,0.5
value,96,0.008097,29,0.999999,1e-06,-0.04,-3.26,1,0.5
value,96,0.008056,29,0.999999,1e-06,-0.04,-3.27,1,0.5
value,96,0.008078,29,0.999999,1e-06,-0.04,-3.28,1,0.5
value,96,0.008147,29,0.999999,1e-06,-0.04,-3.29,1,0.5
value,96,0.008096,29,0.999999,1e-06,-0.04,-3.3,1,0.5
value,96,0.008178,29,0.999999,1e-06,-0.04,-3.31,1,0.5
value,96,0.008489,29,0.999999,1e-06,-0.04,-3.32,1,0.5
value,96,0.008141,29,0.999999,1e-06,-0.04,-3.33,1,0.5
value,96,0.008115,29,0.999999,1e-06,-0.04,-3.34,1,0.5
value,96,0.008197,30,0.999999,1e-06,-0.04,-3.35,1,0.5
value,96,0.008105,30,0.999999,1e-06,-0.04,-3.36,1,0.5
value,96,0.008813,30,0.999999,1e-06,-0.04,-3.37,1,0.5
value,96,0.008481,30,0.999999,1e-06,-0.04,-3.38,1,0.5
value,96,0.008279,30,0.999999,1e-06,-0.04,-3.39,1,0.5
value,96,0.008145,30,0.999999,1e-06,-0.04,-3.4,1,0.5
value,96,0.008187,30,0.999999,1e-06,-0.04,-3.41,1,0.5
value,96,0.008121,30,0.999999,1e-06,-0.04,-3.42,1,0.5
value,96,0.008119,30,0.999999,1e-06,-0.04,-3.43,1,0.5
value,96,0.008129,30,0.999999,1e-06,-0.04,-3.44,1,0.5
value,100,0.008432,35,0.999999,1e-06,-0.04,-3.45,1,0.5
value,100,0.008426,33,0.999999,1e-06,-0.04,-3.46,1,0.5
value,100,0.008447,32,0.999999,1e-06,-0.04,-3.47,1,0.5
value,100,0.008405,31,0.999999,1e-06,-0.04,-3.48,1,0.5
value,100,0.008429,30,0.999999,1e-06,-0.04,-3.49,1,0.5
value,100,0.008602,31,0.999999,1e-06,-0.04,-3.5,1,0.5
value,100,0.008441,31,0.999999,1e-06,-0.04,-3.51,1,0.5
value,100,0.008412,31,0.999999,1e-06,-0.04,-3.52,1,0.5
value,100,0.008416,31,0.999999,1e-06,-0.04,-3.53,1,0.5
value,100,0.008439,31,0.999999,1e-06,-0.04,-3.54,1,0.5
value,100,0.008392,31,0.999999,1e-06,-0.04,-3.55,1,0.5
value,100,0.008456,31,0.999999,1e-06,-0.04,-3.56,1,0.5
value,100,0.008413,31,0.999999,1e-06,-0.04,-3.57,1,0.5
value,100,0.008396,31,0.999999,1e-06,-0.04,-3.58,1,0.5
value,100,0.008391,31,0.999999,1e-06,-0.04,-3.59,1,0.5
value,100,0.008391,31,0.999999,1e-06,-0.04,-3.6,1,0.5
value,100,0.008484,31,0.999999,1e-06,-0.04,-3.61,1,0.5
value,100,0.008412,32,0.999999,1e-06,-0.04,-3.62,1,0.5
value,100,0.008413,32,0.999999,1e-06,-0.04,-3.63,1,0.5
value,100,0.008392,32,0.999999,1e-06,-0.04,-3.64,1,0.5
value,100,0.008432,32,0.999999,1e-06,-0.04,-3.65,1,0.5
value,100,0.008464,32,0.999999,1e-06,-0.04,-3.66,1,0.5
value,100,0.008418,32,0.999999,1e-06,-0.04,-3.67,1,0.5
value,100,0.008415,32,0.999999,1e-06,-0.04,-3.68,1,0.5
value,100,0.008428,33,0.999999,1e-06,-0.04,-3.69,1,0.5
